20,136520.248336,-18646.8694383
21.943,135494.624306,-18150.2788796
24.075,134521.231245,-17680.2297326
26.414,133572.067387,-17182.2539451
28.98,132643.437917,-16734.6326585
31.796,131769.575617,-16271.0228674
34.885,130929.630119,-15827.6236088
38.274,130109.262335,-15424.6046855
41.993,129330.633864,-14999.762153
46.073,130789.874005,-15057.0142816
50.549,129977.007514,-14633.5074691
55.46,129203.732074,-14248.7564105
60.849,128462.718295,-13884.7060072
66.761,127754.729545,-13551.0471895
73.247,127045.121162,-13216.2585902
80.363,126373.438901,-12900.0874264
88.171,125729.137536,-12580.9932485
96.737,125097.038729,-12311.016547
106.136,124486.940296,-12057.4261502
116.448,123880.105527,-11806.6860218
127.761,123299.152375,-11581.3677724
140.174,122738.606859,-11383.9102873
153.793,122187.185769,-11191.1254919
168.735,121644.543282,-11038.3948409
185.128,121124.066764,-10899.0459643
203.115,120622.049809,-10753.4978399
222.849,120101.714609,-10639.8961864
244.5,119597.391419,-10545.7136184
268.254,119111.106587,-10489.4263195
294.317,118635.104587,-10426.2034316
322.912,118170.621011,-10404.7950996
354.284,117696.030624,-10393.2539874
388.705,117248.413345,-10436.2874077
426.471,116771.252456,-10488.4827087
467.905,116301.518579,-10565.7914297
513.365,115858.136922,-10655.3718812
563.241,115395.553072,-10807.4615433
617.964,114927.132113,-10984.2825859
678.003,114454.454537,-11184.2464472
743.875,113987.528372,-11426.8609341
816.147,113506.568471,-11703.1417833
895.44,113009.987659,-11986.003118
982.438,112517.736961,-12327.5013175
1077.888,111999.083889,-12690.2514095
1182.611,111456.081778,-13095.6096226
1297.509,110907.123175,-13564.843635
1423.571,110321.762897,-14088.3277929
1561.879,109708.656876,-14632.0957539
1713.625,109071.502352,-15228.7439199
1880.115,108396.480304,-15866.2654357
2062.78,107696.632662,-16565.5537382
2263.191,106951.863226,-17309.4893369
2483.074,106152.632979,-18102.6974218
2724.32,105302.637444,-18951.9069329
2989.005,104394.325232,-19852.458557
3279.405,103413.410468,-20802.8309732
3598.02,102365.619202,-21815.6519573
3947.59,101236.923902,-22858.4634614
4331.122,100027.953212,-23959.3856148
4751.918,98747.5247978,-25098.3119048
5213.596,97364.4575104,-26281.4477404
5720.129,95856.1383994,-27489.9214623
6275.875,94238.157171,-28732.2709004
6885.615,92510.2131806,-29990.1017895
7554.595,90662.7531682,-31262.3298991
8288.571,88680.5559179,-32532.3565104
9093.857,86556.0111651,-33792.005731
9977.381,84304.7409799,-35014.4589995
10946.746,81918.3611418,-36194.3457949
